eqp_id,age_id_prop,nomelongo,ins_id
SCJBV-1TR2,CSC,TR 138 / 69 kV JOINV. B VISTA 2 SC,SCJBV
SCJBV-1TT2,CSC,TR 138 / 69 kV JOINV. B VISTA X SC,SCJBV
SCJGSL2TR1,,TR 230 / 138 kV JARAGUA DO SUL X1 SC,SCJGSL
SCJGSL2TR2,,TR 230 / 138 kV JARAGUA DO SUL X2 SC,SCJGSL
SCJINS2TR4,,TR 230 / 138 kV JOINVILLE SUL 5X SC,SCJINS
SCJINS2TR5,,TR 230 / 138 kV JOINVILLE SUL 6X SC,SCJINS
SCJINS5TR1,CDR,TR 525 / 230 kV JOINVILLE SUL 1 SC,SCJINS
SCJINS5TR2,CDR,TR 525 / 230 kV JOINVILLE SUL 2 SC,SCJINS
SCJINS5TR3,CDR,TR 525 / 230 kV JOINVILLE SUL 3 SC,SCJINS
SCJLA-1TR3,GSU,TR 138 / 44 kV J.LACERDA-A 3 SC,SCJLA
SCJLA-1TR8,GTE,TR 138 / 69 kV J.LACERDA-A 8 SC,SCJLA
SCJLA-1TR9,GTE,TR 138 / 69 kV J.LACERDA-A 9 SC,SCJLA
SCJLA-2TR10,GTE,TR 230 / 69 kV J.LACERDA-A 10 SC,SCJLA
SCJLA-2TR11,GTE,TR 230 / 69 kV J.LACERDA-A 11 SC,SCJLA
SCJLA-2TR5,GTE,TR 230 / 138 kV J.LACERDA-A 5 SC,SCJLA
SCJLA-2TR7,GTE,TR 230 / 138 kV J.LACERDA-A 7 SC,SCJLA
SCJNO-2TR1,GTE,TR 230 / 138 kV JOINV.NORTE 1 SC,SCJNO
SCJNO-2TR2,GTE,TR 230 / 138 kV JOINV.NORTE 2 SC,SCJNO
SCJNO-2TR3,GTE,TR 230 / 138 kV JOINV.NORTE 3 SC,SCJNO
SCJNO-2TR4,GTE,TR 230 / 138 kV JOINV.NORTE 4 SC,SCJNO
SCJOI-1TR1,GTE,TR 138 / 69 kV JOINVILLE 1 SC,SCJOI
SCJOI-1TR12,GTE,TR 138 / 69 kV JOINVILLE 1A SC,SCJOI
SCJOI-1TR2,GTE,TR 138 / 69 kV JOINVILLE 2 SC,SCJOI
SCJOI-1TR5,GTE,TR 138 / 69 kV JOINVILLE 5 SC,SCJOI
SCJOI-2TR10,GTE,TR 230 / 138 kV JOINVILLE 7A SC,SCJOI
SCJOI-2TR11,GTE,TR 230 / 69 kV JOINVILLE 8A SC,SCJOI
SCJOI-2TR3,GTE,TR 230 / 138 kV JOINVILLE 3 SC,SCJOI
SCJOI-2TR4,GTE,TR 230 / 138 kV JOINVILLE 4 SC,SCJOI
SCJOI-2TR6,GTE,TR 230 / 138 kV JOINVILLE 6 SC,SCJOI
SCJOI-2TR7,GTE,TR 230 / 138 kV JOINVILLE 7 SC,SCJOI
SCJOI-2TR8,GTE,TR 230 / 69 kV JOINVILLE 8 SC,SCJOI
SCJOI-2TR9,GTE,TR 230 / 138 kV JOINVILLE 3A SC,SCJOI
SCJSU-2TR5,CDR,TR 230 / 138 kV JOINVILLE SUL 5 SC,SCJINS
SCJSU-2TR6,CDR,TR 230 / 138 kV JOINVILLE SUL 6 SC,SCJINS
SCJVQ-1TR1,CSC,TR 138 / 69 kV JOINVILLE IV 1 SC,SCJVQ
SCJVQ-1TR2,CSC,TR 138 / 69 kV JOINVILLE IV 2 SC,SCJVQ
SCJVQ-1TR3,CSC,TR 138 / 69 kV JOINVILLE IV 3 SC,SCJVQ
SCLAG-2TR1,SCT,TR 230 / 138 kV LAGES 1 SC,SCLAG
SCLAG-2TR2,SCT,TR 230 / 138 kV LAGES 2 SC,SCLAG
SCLAG-2TR3,SCT,TR 230 / 138 kV LAGES 3 SC,SCLAG
SCLGA-1TR1,CSC,TR 138 / 13P8 kV LAGUNA 1 SC,SCLGA
SCPAL-2TR1,GTE,TR 230 / 138 kV PALHOCA ESU 1 SC,SCPAL
SCPAL-2TR2,GTE,TR 230 / 138 kV PALHOCA ESU 2 SC,SCPAL
SCPAL-2TR3,GTE,TR 230 / 138 kV PALHOCA ESU 3 SC,SCPAL
SCPAL-2TR4,GTE,TR 230 / 138 kV PALHOCA ESU 4 SC,SCPAL
SCPAL-2TR5,GTE,TR 230 / 138 kV PALHOCA ESU 5 SC,SCPAL
SCPAL-2TR6,GTE,TR 230 / 138 kV PALHOCA ESU 6 SC,SCPAL
SCPAL-2TR7,GTE,TR 230 / 138 kV PALHOCA ESU 7 SC,SCPAL
SCPBO-1TR1,CSC,TR 138 / 13P8 kV PORTO BELO 1 SC,SCPBO
SCPIN-2TR1,GTE,TR 230 / 138 kV PINHALZINHO 2 1 SC,PRPIN
SCPIN-2TR2,GTE,TR 230 / 138 kV PINHALZINHO 2 2 SC,PRPIN
SCPIN-2TR3,GTE,TR 230 / 138 kV PINHALZINHO 2 3 SC,PRPIN
SCPMS-1TR1,CSC,TR 138 / 23 kV PALMITOS 1 SC,SCPMS
SCPPA-1TR1,CSC,TR 138 / 13P8 kV PAL.PINHEIRA 1 SC,SCPPA
SCPZO-1TR1,CSC,TR 138 / 23 kV PINHALZIN CSC 1 SC,SCPZO
SCPZO-1TR2,CSC,TR 138 / 23 kV PINHALZIN CSC 2 SC,SCPZO
SCPZO-1TR3,CSC,TR 138 / 23 kV PINHALZIN CSC 3 SC,SCPZO
SCRAT-2TR4,CTP,TR 230 / 138 kV RATONES 4 SC,SCRTN
SCRAT-2TR5,,TR 230 / 138 kV RATONES 5 SC,SCRTN
SCRAT-2TRR,CTP,TR 230 / 138 kV RATONES 3 SC,SCRTN
SCROO-1TE1,ENM,TR 138 / 34P5 kV RIO DO OURO 1 SC,SCROO
SCROO-1TR2,ENM,TR 138 / 34P5 kV RIO DO OURO 2 SC,SCROO
SCRSU-2TR1,SCT,TR 230 / 138 kV RIO DO SUL 1 SC,SCRSU
SCRSU-2TR2,SCT,TR 230 / 138 kV RIO DO SUL 2 SC,SCRSU
SCRSU-2TR3,SCT,TR 230 / 138 kV RIO DO SUL 3 SC,SCRSU
SCRTN-2TR1,,TR 230 / 138 kV RATONES 3X SC,SCRTN
SCRTN-2TR2,,TR 230 / 138 kV RATONES 4X SC,SCRTN
SCSID-2TR1,GTE,TR 230 / 69 kV SIDEROPOL.ESU 1 SC,SCSID
SCSID-2TR2,ONS,TR 230 / 69 kV SIDEROPOL.ESU 2 SC,SCSID
SCSID-2TR3,GTE,TR 230 / 69 kV SIDEROPOL.ESU 3 SC,SCSID
SCSID-2TR4,GTE,TR 230 / 69 kV SIDEROPOL.ESU 4 SC,SCSID
SCSID-2TR4A,GTE,TR 230 / 69 kV SIDEROPOL.ESU 4A SC,SCSID
SCSID-2TR5,GTE,TR 230 / 69 kV SIDEROPOL.ESU 5 SC,SCSID
SCSID25TR1,CYM,TR 525 / 230 kV SIDEROPOLIS 2 1 SC,SCSID2
SCSID25TR2,CYM,TR 525 / 230 kV SIDEROPOLIS 2 2 SC,SCSID2
SCSID25TR3,CYM,TR 525 / 230 kV SIDEROPOLIS 2 3 SC,SCSID2
SCSJM-1TR1,CSC,TR 138 / 13P8 kV SAO JOAQUIM 1 SC,SCSJM
SCSLO-1TR1,CSC,TR 138 / 23 kV SAO L.DOESTE 1 SC,SCSLO
SCTBO-1TR1,CSC,TR 138 / 69 kV TIMBO TR1 SC,SCTBO
SCTCL-1TR1,CSC,TR 138 / 23 kV TROMB.CENTRAL 1 SC,SCTCL
SCTDE-1TR1,CSC,TR 138 / 13P8 kV TRINDADE 1 SC,SCTDE
SCTDE-1TR2,CSC,TR 138 / 13P8 kV TRINDADE 2 SC,SCTDE
SCTSL-2ATR1,EDP,TR 230 / 138 kV TUBARAO SUL ATR1 SC,SCTSU
SCTSL-2ATR2,EDP,TR 230 / 138 kV TUBARAO SUL ATR2 SC,SCTSU
SCTSU-2TR1,LTO,TR 230 / 138 kV TUBARAO SUL ATR1B SC,SCTSU
SCTSU-2TR2,EDP,TR 230 / 69 kV TUBARAO SUL 2 SC,SCTSU
SCTSU-2TR3,EDP,TR 230 / 69 kV TUBARAO SUL 1 SC,SCTSU
SCUHBG2TR1,BAE,TR 230 / 16 kV U.BARRAGRANDE 1 SC,SCUHBG
SCUHBG2TR2,BAE,TR 230 / 16 kV U.BARRAGRANDE 2 SC,SCUHBG
SCUHBG2TR3,BAE,TR 230 / 16 kV U.BARRAGRANDE 3 SC,SCUHBG
SCUHCN2TR1,ENC,TR 230 / 13P8 kV U.C NOVOS 1 SC,SCUHCN
SCUHCN2TR2,ENC,TR 230 / 13P8 kV U.C NOVOS 2 SC,SCUHCN
SCUHCN2TR3,ENC,TR 230 / 13P8 kV U.C NOVOS 3 SC,SCUHCN
SCUHIT5TR1,GSU,TR 525 / 16 kV U.ITA 1 SC,SCUHIT
SCUHIT5TR2,GSU,TR 525 / 16 kV U.ITA 2 SC,SCUHIT
SCUHIT5TR3,GSU,TR 525 / 16 kV U.ITA 3 SC,SCUHIT
SCUHIT5TR4,GSU,TR 525 / 16 kV U.ITA 4 SC,SCUHIT
SCUHIT5TR5,GSU,TR 525 / 16 kV U.ITA 5 SC,SCUHIT
SCUHMA5TR1,GSU,TR 525 / 16 kV U.MACHADINHO 1 SC,SCUHMA
SCUHMA5TR2,GSU,TR 525 / 16 kV U.MACHADINHO 2 SC,SCUHMA
SCUHMA5TR3,GSU,TR 525 / 16 kV U.MACHADINHO 3 SC,SCUHMA
SCUHSP1TR1,GEN,TR 138 / 13P8 kV SALTO PILAO 1 SC,SCUHSP
SCUHSP1TR2,GEN,TR 138 / 13P8 kV SALTO PILAO 2 SC,SCUHSP
SCUHSR2TR1,NGX,TR 230 / 13P8 kV UHE SAO ROQUE 1 SC,SCUHSR
SCUHSR2TR2,NGX,TR 230 / 13P8 kV UHE SAO ROQUE 2 SC,SCUHSR
SCUHSR2TR3,NGX,TR 230 / 13P8 kV UHE SAO ROQUE 3 SC,SCUHSR
SCUQQX1TR1,GGC,TR 138 / 13P8 kV U.QUEB.QUEIXO 1 SC,SCUQQX
SCUQQX1TR2,GGC,TR 138 / 13P8 kV U.QUEB.QUEIXO 2 SC,SCUQQX
SCUQQX1TR3,GGC,TR 138 / 13P8 kV U.QUEB.QUEIXO 3 SC,SCUQQX
SCUTLA1TR1,DNT,TR 138 / 13P8 kV U.JLACERDA A 1 SC,SCUTLA
SCUTLA1TR2,DNT,TR 138 / 13P8 kV U.JLACERDA A 2 SC,SCUTLA
SCUTLA1TR3,DNT,TR 138 / 44 kV U.JLACERDA A 3 SC,SCUTLA
SCUTLA2TR4,DNT,TR 230 / 13P8 kV U.JLACERDA A 4 SC,SCUTLA
SCUTLA2TR6,DNT,TR 230 / 13P8 kV U.JLACERDA A 6 SC,SCUTLA
SCUTLB2TR1,DNT,TR 230 / 6P3 kV U.JLACERDA B 1 SC,SCUTLB
SCUTLB2TR2,DNT,TR 230 / 13P8 kV U.JLACERDA B 2 SC,SCUTLB
SCUTLB2TR3,DNT,TR 230 / 13P8 kV U.JLACERDA B 3 SC,SCUTLB
SCUTLB2TR4,DNT,TR 230 / 6P3 kV U.JLACERDA B 4 SC,SCUTLB
SCUTLC0TR7,DNT,TR 20 / 6P3 kV U.JLACERDA C 7 SC,SCUTLC
SCUTLC2TR5,DNT,TR 230 / 20 kV U.JLACERDA C 5 SC,SCUTLC
SCUTLC2TR6,DNT,TR 230 / 20 kV U.JLACERDA C 6 SC,SCUTLC
SCUTLC2TR8,DNT,TR 230 / 6P3 kV U.JLACERDA C 8 SC,SCUTLC
SCVID-2TR1,QVR,TR 230 / 138 kV VIDEIRA 1 SC,SCVID
SCVID-2TR2,QVR,TR 230 / 138 kV VIDEIRA 2 SC,SCVID
SCVID-2TR3,,TR 230 / 138 kV VIDEIRA X SC,SCVID
SCVID-2TR3---------1,QVR,TR 230 / 138 kV VIDEIRA 3 SC,SCVID
SCXAN-2TR1,GTE,TR 230 / 138 kV XANXERE ESU 1 SC,SCXAN
SCXAN-2TR2,GTE,TR 230 / 138 kV XANXERE ESU 2 SC,SCXAN
SCXAN-2TR3,GTE,TR 230 / 138 kV XANXERE ESU 3 SC,SCXAN
SCXAN-2TR3A,ESU,TR 230 / 138 kV XANXERE ESU 3A SC,SCXAN
SCXAN-2TR4,GTE,TR 230 / 138 kV XANXERE ESU 4 SC,SCXAN
SCXAN-2TR4A,ESU,TR 230 / 138 kV XANXERE ESU 4A SC,SCXAN
SCXAN-2TR5,ESU,TR 230 / 69 kV XANXERE ESU 5 SC,SCXAN
SCXAN-2TR6,ESU,TR 230 / 138 kV XANXERE ESU 6 SC,SCXAN
SCXAN-2TR7,ESU,TR 230 / 138 kV XANXERE ESU 7 SC,SCXAN
SCXXE-1TR1,ONS,TR 138 / 69 kV XANXERE CSC 1 SC,SCXXE
SCXXE-1TR2,ONS,TR 138 / 69 kV XANXERE CSC 2 SC,SCXXE
SCXXE-1TR5,ONS,TR 138 / 69 kV XANXERE CSC 5 SC,SCXXE
SCYTA-5TR1,CEE,TR 525 / 230 kV ITA 1 SC,SCYTA
SCYTA-5TR2,CEE,TR 525 / 230 kV ITA 2 SC,SCYTA
SEBEJD0TR1,BRA,TR 69 / 13P8 kV JARDIM US T1 SE,SEBEJD
SEBEJD0TR2,BRA,TR 69 / 13P8 kV JARDIM US T2 SE,SEBEJD
SEBEJD0TR3,BRA,TR 69 / 13P8 kV JARDIM US T3 SE,SEBEJD
SEITB-0TR4,EGP,TR 69 / 13P8 kV ITABAIANA T4 SE,SEITB
SEITB-0TR5,EGP,TR 69 / 13P8 kV ITABAIANA T5 SE,SEITB
SEITB-0TR7,EGP,TR 69 / 13P8 kV ITABAIANA T7 SE,SEITB
SEITB-2T3A,CHF,TR 230 / 69 kV ITABAIANA T3 SE,SEITB
SEITB-2TR1,CHF,TR 230 / 69 kV ITABAIANA T1 SE,SEITB
SEITB-2TR2,CHF,TR 230 / 69 kV ITABAIANA T2 SE,SEITB
SEITB-2TR3,CHF,TR 230 / 69 kV ITABAIANA T3X SE,SEITB
SEITH-0TR5,CHF,TR 69 / 13P8 kV ITABAIANINHA T5 SE,SEITH
SEITH-2TR1A,CHF,TR 230 / 69 kV ITABAIANINHA T1 SE,SEITH
SEITH-2TR2A,CHF,TR 230 / 69 kV ITABAIANINHA T2 SE,SEITH
SEITH-2TR2B,CHF,TR 230 / 69 kV ITABAIANINHA T1X SE,SEITH
SEITH-2TR3,CHF,TR 230 / 69 kV ITABAIANINHA T3 SE,SEITH
SEJDM-2TR1,CHF,TR 230 / 69 kV JARDIM T1 SE,SEJDM
SEJDM-2TR2,CHF,TR 230 / 69 kV JARDIM T2 SE,SEJDM
SEJDM-2TR3,CHF,TR 230 / 69 kV JARDIM T3 SE,SEJDM
SEJDM-2TR7,CHF,TR 230 / 69 kV JARDIM T4 SE,SEJDM
SEJDM-5TR6,CHF,TR 500 / 230 kV JARDIM T6 SE,SEJDM
SEJDM-5TR7,CHF,TR 500 / 230 kV JARDIM T7 SE,SEJDM
SEJDM-5TRT8,CHF,TR 500 / 230 kV JARDIM T8 SE,SEJDM
SENSC-2TR1,CHF,TR 230 / 69 kV NSA.SRA.SOCORRO T1 SE,SENSC
SENSC-2TR2,CHF,TR 230 / 69 kV NSA.SRA.SOCORRO T2 SE,SENSC
SENSG-2TR1,,TR 230 / 69 kV NSA S DGLORIAII 1 SE,SENSG
SENSG-2TR2,,TR 230 / 69 kV NSA S DGLORIAII 2 SE,SENSG
SEUPS15TR1,MP1,TR 500 / 25 kV PORTO SERGIPE I T11 SE,SEUPS1
SEUPS15TR2,MP1,TR 500 / 25 kV PORTO SERGIPE I T21 SE,SEUPS1
SEUPS15TR3,MP1,TR 500 / 25 kV PORTO SERGIPE I T31 SE,SEUPS1
SEUPS15TR4,MP1,TR 500 / 24 kV PORTO SERGIPE I T41 SE,SEUPS1
SPAGV-1TR7,CTP,TR 138 / 13P8 kV AGUA VERMELHA 7 SP,SPAGV
SPAGV-1TR8,,TR 138 / 13P8 kV AGUA VERMELHA 18 SP,SPAGV
SPAGV-4TR1,AOP,TR 440 / 16 kV AGUA VERMELHA 1 SP,SPAGV
SPAGV-4TR2,AOP,TR 440 / 16 kV AGUA VERMELHA 2 SP,SPAGV
SPAGV-4TR3,AOP,TR 440 / 16 kV AGUA VERMELHA 3 SP,SPAGV
SPAGV-4TR5,CTP,TR 440 / 138 kV AGUA VERMELHA 5 SP,SPAGV
SPAGV-4TR6,CTP,TR 440 / 138 kV AGUA VERMELHA 6 SP,SPAGV
SPAGV-5TR10,CTP,TR 500 / 138 kV AGUA VERMELHA 10 SP,SPAGV
SPAGV-5TR4,CTP,TR 500 / 440 kV AGUA VERMELHA 4 SP,SPAGV
SPAGV-5TR8,CTP,TR 500 / 440 kV AGUA VERMELHA 8 SP,SPAGV
SPAGV-5TR9,CTP,TR 500 / 440 kV AGUA VERMELHA 9 SP,SPAGV
SPALC-1TR1,CTP,TR 138 / 13P8 kV ALCIDIA 1 SP,SPACD
SPALP-4TR1,CTP,TR 440 / 138 kV ALTA PAULISTA 1 SP,SPALP
SPALP-4TR2,CTP,TR 440 / 138 kV ALTA PAULISTA 2 SP,SPALP
SPAND11TR7,CPL,TR 138 / 13P8 kV ANDORINHA 1 7 SP,SPAND1
SPAND11TR9,CPL,TR 138 / 13P8 kV ANDORINHA 1 9 SP,SPAND1
SPANH-2TR5,,TR 230 / 230 kV ANHANGUERA 5 SP,SPANH
SPANH-2TR6,,TR 230 / 230 kV ANHANGUERA 6 SP,SPANH
SPANH-3TR1,CTP,TR 345 / 88 kV ANHANGUERA 1 SP,SPANH
SPANH-3TR2,CTP,TR 345 / 88 kV ANHANGUERA 2 SP,SPANH
SPANH-3TR3,CTP,TR 345 / 230 kV ANHANGUERA 4 SP,SPANH
SPANH-3TR3---------1,CTP,TR 345 / 88 kV ANHANGUERA 3 SP,SPANH
SPAPA-2TR4,,TR 230 / 88 kV APARECIDA 1A SP,SPAPA
SPAPA-2TR5,,TR 230 / 88 kV APARECIDA 2A SP,SPAPA
SPAPA-2TR7,,TR 230 / 88 kV APARECIDA 3A SP,SPAPA
SPAPA-2TRB1,CTP,TR 230 / 88 kV APARECIDA 1 SP,SPAPA
SPAPA-2TRB2,CTP,TR 230 / 88 kV APARECIDA 2 SP,SPAPA
SPAPA-2TRB3,CTP,TR 230 / 88 kV APARECIDA 3 SP,SPAPA
SPAPR-3TR1,CTP,TR 345 / 230 kV ANHANGUERA PR 1 SP,SPAPR
SPARA-1TR3,CTP,TR 138 / 13P8 kV ARARAQUARA CTP 3 SP,SPARA
SPARA-4TR1,CTP,TR 440 / 138 kV ARARAQUARA CTP 1 SP,SPARA
SPARA-4TR2,CTP,TR 440 / 138 kV ARARAQUARA CTP 2 SP,SPARA
SPARA-4TR3,CTP,TR 440 / 138 kV ARARAQUARA CTP 5 SP,SPARA
SPARA-4TR4,CTP,TR 440 / 138 kV ARARAQUARA CTP 4 SP,SPARA
SPARA11TR1,CPL,TR 138 / 13P8 kV ARARAQUARA 1 1 SP,SPARA1
SPARA11TR2,CPL,TR 138 / 13P8 kV ARARAQUARA 1 2 SP,SPARA1
SPARA25CS1,CTP,TR 500 / 13P8 kV ARARAQUARA 2 CS1 SP,SPARA2
SPARA25CS2,CTP,TR 500 / 13P8 kV ARARAQUARA 2 CS2 SP,SPARA2
SPARA25CS3,CTP,TR 500 / 13P8 kV ARARAQUARA 2 CS3 SP,SPARA2
SPARA25TF1D,ENT,TR 500 / 236 kV ARARAQUARA 2 TF1D SP,SPARA2
SPARA25TF1Y,ENT,TR 500 / 236 kV ARARAQUARA 2 TF1Y SP,SPARA2
SPARA25TF2D,ENT,TR 500 / 236 kV ARARAQUARA 2 TF2D SP,SPARA2
SPARA25TF2Y,ENT,TR 500 / 236 kV ARARAQUARA 2 TF2Y SP,SPARA2
SPARA25TF3D,IEM,TR 500 / 243 kV ARARAQUARA 2 TF3D SP,SPARA2
SPARA25TF3Y,IEM,TR 500 / 243 kV ARARAQUARA 2 TF3Y SP,SPARA2
SPARA25TF4D,IEM,TR 500 / 243 kV ARARAQUARA 2 TF4D SP,SPARA2
SPARA25TF4Y,IEM,TR 500 / 243 kV ARARAQUARA 2 TF4Y SP,SPARA2
SPARA25TR1,963,TR 500 / 440 kV ARARAQUARA 2 4 SP,SPARA2
SPARA25TR2,963,TR 500 / 440 kV ARARAQUARA 2 2 SP,SPARA2
SPARA25TR3,963,TR 500 / 440 kV ARARAQUARA 2 3 SP,SPARA2
SPARA25TR5,963,TR 500 / 440 kV ARARAQUARA 2 1 SP,SPARA2
SPARR-4TR3,CTP,TR 440 / 138 kV ARARAS 3 SP,SPARS
SPARS-4TR1,CTP,TR 440 / 138 kV ARARAS 1 SP,SPARS
SPARS-4TR2,CTP,TR 440 / 138 kV ARARAS 2 SP,SPARS
SPASS-2TR3,CTP,TR 230 / 88 kV ASSIS 3 SP,SPASS
SPASS-2TR3A,CTP,TR 230 / 88 kV ASSIS 3A SP,SPASS
SPASS-2TR4,CTP,TR 230 / 88 kV ASSIS 4 SP,SPASS
SPASS-2TR4A,CTP,TR 230 / 88 kV ASSIS 4A SP,SPASS
SPASS-4TR1,GTE,TR 440 / 230 kV ASSIS 1 SP,SPASS
SPASS-4TR2,CTP,TR 440 / 230 kV ASSIS 2 SP,SPASS
SPASS-4TR6,CTP,TR 440 / 230 kV ASSIS 7 SP,SPASS
SPASS-5TR3,TAE,TR 525 / 440 kV ASSIS 5 SP,SPASS
SPASS-5TR6,,TR 525 / 440 kV ASSIS 6 SP,SPASS
SPATB-3TR1,CTP,TR 345 / 138 kV ATIBAIA II 1 SP,SPATB
SPAVN-2TR1,CTP,TR 230 / 88 kV AVARE NOVA 1 SP,SPAVN
SPAVN-2TR2,CTP,TR 230 / 88 kV AVARE NOVA 2 SP,SPAVN
SPAZL-43,CTP,TR 440 / 88 kV AGUA AZUL 3 SP,SPAZL
SPAZL-4TR1,ZOP,TR 440 / 138 kV AGUA AZUL 1 SP,SPAZL
SPAZL-4TR2,ZOP,TR 440 / 138 kV AGUA AZUL 2 SP,SPAZL
SPAZL-4TR4,CTP,TR 440 / 88 kV AGUA AZUL 4 SP,SPAZL
SPBAB-0TR6,CTP,TR 69 / 13P8 kV UH BARRA BONITA 6 SP,SPBAB
SPBAB-1TR1,AOP,TR 138 / 13P8 kV UH BARRA BONITA 1 SP,SPBAB
SPBAB-1TR2,AOP,TR 138 / 13P8 kV UH BARRA BONITA 2 SP,SPBAB
SPBAB-1TR3,AOP,TR 138 / 13P8 kV UH BARRA BONITA 3 SP,SPBAB
SPBAB-1TR4,AOP,TR 138 / 13P8 kV UH BARRA BONITA 4 SP,SPBAB
SPBAB-1TR5,CTP,TR 138 / 69 kV UH BARRA BONITA 5 SP,SPBAB
SPBAG-4TR1,CTP,TR 440 / 138 kV BAGUACU 1 SP,SPBAG
SPBAG-4TR2,CTP,TR 440 / 138 kV BAGUACU 2 SP,SPBAG
SPBAN-0TR11,CTP,TR 34P5 / 20 kV BANDEIRANTES 11 SP,SPBAN
SPBAN-0TR12,CTP,TR 34P5 / 20 kV BANDEIRANTES 12 SP,SPBAN
SPBAN-0TR13,CTP,TR 34P5 / 20 kV BANDEIRANTES 13 SP,SPBAN
SPBAN-0TR14,CTP,TR 34P5 / 20 kV BANDEIRANTES 14 SP,SPBAN
SPBAN-0TR5,CTP,TR 34P5 / 20 kV BANDEIRANTES 5 SP,SPBAN
SPBAN-0TR6,CTP,TR 34P5 / 20 kV BANDEIRANTES 6 SP,SPBAN
SPBAN-0TR7,CTP,TR 34P5 / 20 kV BANDEIRANTES 7 SP,SPBAN
SPBAN-0TR8,CTP,TR 34P5 / 20 kV BANDEIRANTES 8 SP,SPBAN
SPBAN-0TR9,CTP,TR 34P5 / 20 kV BANDEIRANTES 9 SP,SPBAN
SPBAN-3TR1,CTP,TR 345 / 34P5 kV BANDEIRANTES 21 SP,SPBAN
SPBAN-3TR1---------1,CTP,TR 345 / 88 kV BANDEIRANTES 1 SP,SPBAN
SPBAN-3TR2,CTP,TR 345 / 34P5 kV BANDEIRANTES 22 SP,SPBAN
SPBAN-3TR2---------1,CTP,TR 345 / 88 kV BANDEIRANTES 2 SP,SPBAN
SPBAN-3TR3,CTP,TR 345 / 34P5 kV BANDEIRANTES 23 SP,SPBAN
SPBAN-3TR3---------1,CTP,TR 345 / 88 kV BANDEIRANTES 3 SP,SPBAN
SPBAN-3TR4,CTP,TR 345 / 88 kV BANDEIRANTES 4 SP,SPBAN
SPBAN-3TR4,CTP,TR 345 / 88 kV BANDEIRANTES 4X SP,SPBAN
SPBAN-3TRB1,CTP,TR 345 / 88 kV BANDEIRANTES 1X SP,SPBAN
SPBAN-3TRB2,CTP,TR 345 / 88 kV BANDEIRANTES 2X SP,SPBAN
SPBAN-3TRB3,CTP,TR 345 / 88 kV BANDEIRANTES 3X SP,SPBAN
SPBAR-1TR1,AOP,TR 138 / 13P8 kV BARIRI 1 SP,SPBAR
SPBAR-1TR2,AOP,TR 138 / 13P8 kV BARIRI 2 SP,SPBAR
SPBAR-1TR3,AOP,TR 138 / 13P8 kV BARIRI 3 SP,SPBAR
SPBAR-1TR4,CTP,TR 138 / 13P8 kV BARIRI 4 SP,SPBAR
SPBAT11TR,CPL,TR 138 / 69 kV BATATAIS 1 ATR SP,SPBAT1
SPBAU-1TR3,CTP,TR 138 / 13P8 kV BAURU 3 SP,SPBAU
SPBAU-1TR4,CTP,TR 138 / 13P8 kV BAURU 4 SP,SPBAU
SPBAU-4TR1,CTP,TR 440 / 138 kV BAURU 1 SP,SPBAU
SPBAU-4TR1A,,TR 440 / 138 kV BAURU 1A SP,SPBAU
SPBAU-4TR2,CTP,TR 440 / 138 kV BAURU 2 SP,SPBAU
SPBAU-4TR2A,,TR 440 / 138 kV BAURU 2A SP,SPBAU
SPBAU-4TR5,CTP,TR 440 / 138 kV BAURU 5 SP,SPBAU
SPBAU-4TR5A,,TR 440 / 138 kV BAURU 5A SP,SPBAU
SPBAU-4TR6,CTP,TR 440 / 13 kV BAURU 6 SP,SPBAU
SPBAU11AT1,CPL,TR 138 / 69 kV BAURU 1 AT1 SP,SPBAU1
SPBEC-0TR1,CLF,TR 88 / 66 kV BERNAR.CAMPOS 1 SP,SPBEC
SPBEC-0TR2,CLF,TR 88 / 66 kV BERNAR.CAMPOS 2 SP,SPBEC
SPBER21TR1,CTP,TR 138 / 13P8 kV BERTIOGA II 1 SP,SPBER2
SPBER21TR2,CTP,TR 138 / 13P8 kV BERTIOGA II 2 SP,SPBER2
SPBOJ-1TR5,CTP,TR 138 / 13P8 kV BOM JARDIM 5 SP,SPBOJ
SPBOJ-4TR1,CTP,TR 440 / 138 kV BOM JARDIM 1 SP,SPBOJ
SPBOJ-4TR2,CTP,TR 440 / 88 kV BOM JARDIM 2 SP,SPBOJ
SPBOJ-4TR3,CTP,TR 440 / 88 kV BOM JARDIM 3 SP,SPBOJ
SPBOJ-4TR4,CTP,TR 440 / 88 kV BOM JARDIM 4 SP,SPBOJ
SPBOJ-4TR5,,TR 440 / 138 kV BOM JARDIM 6 SP,SPBOJ
SPBOJ-4TR7,,TR 440 / 138 kV BOM JARDIM 7 SP,SPBOJ
SPBOJ-4TR8,,TR 440 / 88 kV BOM JARDIM 8 SP,SPBOJ
SPBOT-0TR6,CTP,TR 88 / 13P8 kV BOTUCATU 6 SP,SPBOT
SPBOT-1TR3,CTP,TR 138 / 88 kV BOTUCATU 3 SP,SPBOT
SPBOT-1TR5,CTP,TR 138 / 88 kV BOTUCATU 5 SP,SPBOT
SPBOT-2TR1,CTP,TR 230 / 138 kV BOTUCATU 1 SP,SPBOT
SPBOT-2TR1,CTP,TR 230 / 138 kV BOTUCATU 1X SP,SPBOT
SPBOT-2TR2,CTP,TR 230 / 138 kV BOTUCATU 2 SP,SPBOT
